;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;Keratocytes;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;tpm.Bronchial%20Epithelial%20Cell%2c%20donor4.CNhs12054.11453-119A4;tpm.Bronchial%20Epithelial%20Cell%2c%20donor5.CNhs12058.11457-119A8;tpm.Bronchial%20Epithelial%20Cell%2c%20donor6.CNhs12062.11461-119B3;tpm.Bronchial%20Epithelial%20Cell%2c%20donor1.CNhs11327.11511-119G8;tpm.Bronchial%20Epithelial%20Cell%2c%20donor2.CNhs12085.11591-120G7;tpm.Bronchial%20Epithelial%20Cell%2c%20donor3.CNhs12623.11672-122G7;tpm.Bronchial%20Epithelial%20Cell%2c%20donor7.CNhs12642.11769-123I5
chr7:767249..767307,-;0.308808661;0.880801318;0;0.074638491;0.045210581;0.037442877;0.0708681;0;0.717886243;2.095674611;0;2.207338949;1.226456412;1.053672859;1.615254808;1.183684524;1.167461853;1.105644278;0.274802099;0.467207165;0.555762052;1.247333332;5.203789495;0.110011415;0.270161845;1.093306131;1.781641951;0.758206394;0.541046535;0.405070974;0.920647291;0.938180013;0;3.052658365;0.447496441;0.740870682;1.413249067;0.20485827;0.794533942;0.311914875;0.158911648;1.334991093;1.447546794;0.675701165;1.247754015;0.116690068;0.345503612;0.126081175;4.290850227;0;0;0;0.246051818;1.25749724;1.049078082;0;4.058618472;0.514703431;2.248743205;2.407299574;1.340923504;0;0.213688391;2.585112272;7.439053997;0.130298234;0;0.396603894;1.09015256;0.362342926;0.063134335;0.113630819;2.273764495;0;1.339675317;0.273695653;0.745263538;0.26707354;0;0.468061029;0;0;1.647642765;1.812136873;0.294990661;0;0.369440448;0;0.213113166;0.123458455;2.25539258;0.658754961;0.260650843;0.573441315;0.566225616;2.271770425;0.124053904;0.053617974;1.484180664;0.835119126;0.820318274;9.307574127;6.707606789;0.41715672;4.044073667;4.61822719;1.441920835;2.448427215;8.525599536;3.265892509;1.242168917;0.434048192;3.777791769;0;1.49833279;0.160192596;0.425052156;2.886673623;0.046611478;0.595126878;0;0.57503957;0.462059202;0.639744478;0.261649547;0.737021036;0.876600869;1.676769359;0.444711549;2.470396317;0.179629935;0.051790166;0.146150295;0.449498486;1.589658829;0.161106929;0.470110494;0;0.278056882;1.235372126;5.535836102;1.759110571;0.214100524;0.336926237;0;0;6.019838673;1.079827211;0.383343523;0.702696435;1.277384891;0.544105556;0;13.79131837;6.024118376;2.588278071;2.998471068;7.180229534;9.125573331;2.748555607
chr7:7680115..7680126,-;1.714526721;5.578408347;0;0.824257073;0.423205473;1.446359023;1.125382806;1.747320338;4.50228977;7.737491819;0.560508563;6.226019342;3.883230559;4.295050651;3.644398874;3.83492062;4.840825502;3.188013249;1.205378492;2.19259237;1.844384018;0;3.724977827;0.290866733;2.958404494;0.740163276;0.462575151;0.891019182;1.628560804;1.545468109;0.702572743;0.816391698;0;4.266204976;1.45424832;1.375136717;1.857570088;1.581323699;3.541588836;1.668639102;2.33186532;2.714632506;1.166798386;1.585844552;1.134321832;1.75765271;2.609481372;1.738398073;2.143652613;12.37411482;2.024945061;2.990946114;2.519595803;2.355102169;2.579809265;2.672473367;1.106895947;1.715678103;2.482846457;2.777653355;2.904830692;1.452611575;0.958643373;2.651639787;1.487362779;1.339693251;1.937799165;0.795923087;1.768850369;2.011684008;2.20844711;2.202842501;3.508569014;1.571950602;5.193951604;1.176485565;4.312459479;3.204882484;1.163445442;1.148549525;2.347211001;0.119812428;1.317616808;2.099307726;0.935240222;0.904793894;3.211071404;5.155194508;0.59294984;1.388262848;1.691544435;1.598266828;1.390137831;2.367316677;1.886043665;2.170727901;1.511078233;1.49563757;1.484180664;2.467662179;2.019581561;2.745573411;1.239037218;2.143515688;2.585844232;3.105903057;2.267477567;1.807235853;3.298649408;3.2648555;0.906179288;2.947281598;1.264042868;0;3.415733627;1.467700301;2.457248811;0.911672308;1.683030822;1.413739839;3.732558626;1.033817129;2.302531558;2.091274632;2.043682326;2.83762911;1.842643773;3.738501372;1.809392212;1.852797238;1.735705199;0.856967776;1.653255204;2.042282858;1.55725213;3.353691874;2.049109733;1.218974834;2.845980166;2.699992657;2.157508625;0.663459968;1.326809116;1.823572489;0.872338524;2.298098987;4.188412682;2.445200689;2.072481932;0.47511457;2.481800428;2.410249112;0.772977696;3.677684898;1.807235513;1.479016041;2.623662185;1.196704922;9.125573331;2.748555607
chr7:7680327..7680420,+;19.63467947;9.395214059;0;28.35675254;11.49842273;15.86477153;19.43250866;21.75872728;34.53209275;33.543234;21.78387755;12.58327004;30.61160151;30.01130965;31.42941592;31.58639454;28.19061098;30.11502511;15.04599479;15.79788527;11.75343446;19.16255647;5.758392169;24.92640304;21.84042632;3.363352571;3.491606242;7.167549695;3.36508114;3.826262378;6.275125146;4.703370436;36.04896473;4.266204976;11.19489784;9.102278186;8.764359839;8.101097797;9.203283394;12.67362821;7.654717862;4.519103651;6.412221348;12.86535917;7.032795356;11.71839559;6.485258424;16.75357486;9.323037144;7.664795284;9.566147314;9.413996509;2.54422686;4.705693837;22.5897008;17.46995716;23.85975708;9.436229566;6.846375501;7.870017838;6.705627509;11.57472154;23.47849785;11.17479109;8.789953153;25.3744706;16.29304783;11.51683826;6.102005309;9.465778573;18.22388138;12.48326941;5.22104446;11.6921776;7.244836363;10.03960343;6.449627623;10.68294161;12.280813;10.09698843;9.40244512;10.39102901;13.95075597;13.49729611;22.18751587;12.28597257;9.005997527;41.49851352;14.07246384;11.56265472;11.84081104;7.571253035;12.33747325;4.33669805;9.924206696;9.283158583;11.64301475;12.66411603;7.420903322;8.268667985;10.55859519;25.37843751;15.11449158;10.24458013;8.698055357;6.356226802;5.304307136;3.370327337;6.203506546;7.98933878;18.46771194;11.6876637;6.549732975;8.612946442;8.773284637;6.295409366;12.17829104;11.58003207;13.37983599;8.08451641;3.732558626;10.35129787;15.03122698;12.27578975;3.733726662;15.47564888;8.029350521;7.310063396;9.527615714;10.91091707;13.36063542;5.758428562;7.226735793;10.62677651;4.670850006;7.220249608;9.92668038;13.08837137;10.46492939;4.95563049;4.61962032;4.691090686;10.66981931;11.29364406;11.34040081;5.201551581;3.762612545;6.15845289;16.4696859;11.76222051;4.968569979;12.15879489;14.42773143;5.516527347;3.313265107;5.916064163;3.373279952;2.393409845;9.125573331;7.246192056
chr7:77166597..77166653,+;12.57518603;0.587200879;0;16.10370345;28.42814685;6.037137839;1.61888098;0.661176067;0.385067895;1.332456045;1.96177997;0.658920901;0.138995033;0.09873034;0;0.287260256;0.106933379;1.297545028;6.055065186;2.710585121;4.668547361;0;1.51324948;17.01768591;0.969479285;12.43221679;6.738225629;7.700176366;2.205229163;6.141256613;13.40103183;6.629365882;52.23330439;9.104967405;4.846592306;8.02157892;6.089798874;1.403852797;4.749983437;4.184961689;1.107522749;1.877917595;1.914266149;4.226361636;6.579066623;4.72573459;2.133949355;4.726775621;4.607829561;5.836275424;4.907544707;4.358722308;5.644376269;2.695862378;4.321699512;3.986483242;1.967815017;4.289195257;2.985793143;4.814599148;1.818803007;6.321681126;30.239892;5.722560851;9.40856657;4.732204916;3.284352979;3.062795577;4.013454824;6.956567953;5.031792771;7.145703634;5.835719668;2.393443049;2.152005378;4.862529304;1.679207115;4.273176646;1.421988873;2.018022922;1.970087508;2.156623699;17.55025695;4.969093109;7.779745912;1.031841206;2.081305924;43.49259969;2.508610692;5.912146622;10.14926661;3.88224061;3.214693735;1.257121587;6.428786607;0.403187058;3.371886791;3.913628318;4.452541993;6.283742266;4.946823847;5.289858281;3.74778851;3.286287006;1.18829152;2.522352055;6.268564259;0.786037245;0.458083349;1.055300295;8.586178631;6.934668244;1.195474251;5.10989287;5.854936397;3.661167274;6.607107819;10.56720099;2.579682479;10.06427836;2.488372417;8.295450414;3.048155793;4.619144266;6.463329531;3.833396713;7.594508481;3.156722522;9.7341913;2.676262677;3.071556078;8.595677132;6.523218278;3.389984221;7.788834817;2.547602654;2.56382578;3.018577634;5.214644078;0.98239001;3.982476253;3.498740583;4.155678483;5.697484333;2.617015572;0.471758919;2.163786943;0.467099815;1.346562917;2.892619756;1.930840764;4.754061521;6.235492176;2.758263673;3.614471025;7.395080203;1.499235534;1.196704922;9.125573331;4.247767757
chr7:77427676..77427766,-;15.31830185;20.55203075;9.596285742;46.26980118;22.2075531;17.41274068;20.96219589;24.39093807;41.04547642;26.99058372;12.59425442;23.45684697;24.62822791;30.39402369;28.71507349;25.25099352;23.4743336;19.03257064;26.69452707;23.45932226;24.39742051;0;11.00527168;25.41472185;7.228128457;10.53614313;14.59411009;24.34648417;15.14082784;13.39191832;15.26012908;10.92674451;8.677516594;18.50066418;26.65655959;19.84279296;21.20088273;22.34310018;25.22237195;22.38645362;17.63227114;13.35281796;9.960005237;25.50940492;24.72821593;28.65560849;22.25933391;15.45519244;20.77557822;28.95118838;14.62670205;40.10234579;22.42108658;16.09248011;23.98610763;13.06572599;30.37814432;21.96067972;18.89421881;17.49921613;12.54986959;21.20255858;34.00266867;30.52602374;20.36430574;34.89179296;15.82307298;21.44074226;26.55033445;28.15809493;47.47286925;33.56618691;12.31288466;42.11205385;26.97582208;26.99790628;16.97416919;33.65126608;36.58389556;29.8592711;17.03201326;28.49560845;25.1064399;23.96392612;3.805783745;16.98672312;26.46411505;21.3786782;30.50908703;29.93909231;29.32010353;18.33183552;41.87790217;12.16517254;21.81489775;27.54965299;25.13056192;33.00007106;20.7785293;19.12034921;26.91982964;19.50124436;18.50469845;33.49852923;20.71866262;14.96714779;11.75250772;9.654839635;18.80352481;27.9661161;21.34515482;18.69775949;12.51438769;16.71184821;16.58147997;13.68504928;24.53746983;13.68430812;44.57938069;16.40754496;48.52326214;16.72475729;40.76812744;18.62914223;15.14260717;32.72934215;14.09423103;19.88565388;24.39966867;26.55676041;35.82130586;10.99412518;14.69466756;24.11142069;11.82463086;26.60099915;37.98415117;30.15392735;27.87460849;9.572681319;9.381991355;15.55053308;31.33837673;39.40381655;32.27652539;27.96777309;7.887555276;16.47547851;24.52861969;30.5591723;12.86347095;27.93535483;7.639973341;10.11363347;10.54220716;9.243850254;8.245795437;3.590114767;18.25114666;23.48765701
chr9:131644202..131644250,-;0.926425983;3.523205272;0;2.29373587;0.345699097;0.560386532;0.491249818;0.605705523;2.568427866;0.872848504;0.560508563;1.317841802;3.608224307;4.165382608;4.952416242;2.920964429;3.468289605;2.557933424;1.354010372;2.29892609;2.580282329;1.247333332;7.172483305;2.504459086;0.835787678;1.963351408;1.99013375;1.530636822;2.421205288;3.533415085;2.37926208;3.664881039;0.439268058;7.126130885;1.606273567;2.615432477;3.340774155;2.01981147;4.128673724;1.591548949;6.051712689;2.459241546;4.973428306;2.334381574;1.020889648;1.637870776;4.400312054;3.224633796;1.257314317;8.391207185;1.318104322;1.315003187;3.789042749;1.527369412;3.270798802;0.386900977;2.459768771;3.602924016;1.663791437;5.092364484;2.298870291;3.496837635;1.985644742;1.605002249;3.048044511;0.961630069;0.621835291;5.302493566;2.067807372;2.114831148;2.100276936;2.20942771;1.853300437;2.369764952;3.634143297;3.401456442;4.288198667;3.471956025;0.775630295;1.650948487;0.272807111;0.359437283;1.827644551;2.110980008;1.132270982;0.127047312;1.834238458;0.069069252;2.751517958;1.544530999;1.12769629;2.170721421;2.345857591;2.440452327;1.701020691;0.958463375;1.181589708;0.577986141;0;2.190378833;2.209988844;2.54428487;0.754610163;1.117165884;3.075551514;6.678330554;2.92119134;5.091665738;6.216803155;4.580938244;3.870048346;5.434080997;1.504258877;0;3.154536195;2.242545654;2.531834623;0.804857529;2.14983722;2.19722497;0;1.928319406;1.331736227;3.244978696;7.427820083;2.258740937;2.432774507;4.033617843;3.120050882;2.264529957;1.508205347;2.168329421;1.469466756;2.622048787;2.255151024;2.673624291;1.942473078;1.417579228;0.864741987;2.917631576;2.72034908;3.703808516;1.476065351;0.383911038;0;0.68233221;4.520773633;2.327061292;1.320358837;2.024224634;3.725641799;3.476566887;0.462307763;3.677684898;4.216882863;3.697540102;6.746559903;19.14727876;9.125573331;5.746979906
chr9:131644306..131644368,-;0.340966832;1.174401757;0;0.257241538;0.783700674;0.598234793;0.492681374;0.53747313;0.847134625;3.558848381;0;1.251765436;0.73174379;1.018027602;0.992181343;0.576165396;0.506935294;0.525062129;0.465525887;2.724260969;2.283131333;0;6.530072763;0.186783339;0.743639732;1.403352109;2.47374359;2.267797566;1.829062419;1.582876002;1.957960563;4.542686166;3.463737877;17.3377467;0.709927544;1.062741674;1.962792459;2.078737793;3.86134851;0.818964269;2.360199417;2.548539576;0.350039516;2.427462358;1.474618381;0.746134442;2.435537096;0.743117861;2.25112018;2.900644925;1.381349214;0.232183964;0.492103636;1.109682422;1.143985793;0;0.86091907;2.573517154;3.314881473;4.629422258;1.245628121;2.37716258;0.525694078;1.445533719;1.5784731;0.113045117;0.403862682;2.328831764;1.139044751;0.74433746;1.01083362;0.926181513;2.974248386;0.785975301;2.427128981;1.911776815;2.347979667;1.335367702;0.258543432;1.984698592;0.228716951;1.293184246;1.513212777;1.645044935;0.797687444;0.762283873;0.380162516;4.114156547;0.519782859;0.420097287;3.946937014;0.924354559;0.347534458;0.550955362;1.438463386;0.706806148;0.512491759;0.577703025;0;0.838081137;1.581300601;2.745573411;0.925034665;0.675790853;7.93917863;11.61924137;2.077771541;3.754899564;3.885989641;6.480988623;0.869681601;2.932431476;0.581491629;0;2.649452659;1.590294743;1.756959013;0.76554505;0.98265682;1.321846141;0;0.958484441;1.939475207;2.04718233;1.004123792;1.269972125;2.084541375;2.720460266;1.917845879;1.852797238;0.279540517;1.728127911;2.459282985;2.39123096;2.022079497;3.389140175;2.829375738;0.201059711;0.56647459;2.81083282;3.307837293;4.367268484;0.684507544;0.234924007;1.744677048;0.261185628;4.434146618;0.758354978;0.826861809;0.47511457;3.135256302;2.949247153;0.154816123;3.677684898;3.614471025;3.327786092;2.623662185;9.573639378;18.25114666;4.497636448
chr9:131644398..131644470,+;21.08403096;17.32242592;9.596285742;7.212904728;10.79108916;10.14145481;6.125890801;7.223152074;10.6258793;42.48665514;20.04358369;9.717010187;18.8077167;19.14245762;22.13476008;16.85071452;13.00771411;17.96671668;16.79811677;32.66257042;36.22763357;23.69933331;82.60755818;16.77001017;12.78804395;60.99715574;67.16174769;41.669954;60.42945733;55.05757318;44.88528596;79.3714734;17.03064109;96.93547168;24.88930354;33.42130203;22.19852788;17.29510031;22.73567312;20.91499973;44.04054063;29.89978861;37.24599234;24.62405771;28.58491016;15.51550855;38.96182647;26.54526205;62.30918941;24.63270522;23.18622222;14.4945983;50.07552901;33.57249656;14.31861942;24.96939615;11.68390166;32.08318053;69.38672867;76.57064415;24.75510133;25.20993033;27.59512597;37.09968489;68.90895926;15.70441244;13.32548745;38.21267097;17.49266982;9.38882651;12.93567352;17.6612846;24.77507918;40.39529515;18.44601198;30.78325951;27.70648951;11.75123578;22.49327854;34.41257399;4.062027693;19.73639838;27.13754361;72.38008231;35.64879129;57.23187578;23.55300889;26.07546742;12.91680454;20.59660793;42.85245901;20.6709669;14.42268;16.62784675;20.08162578;17.81096391;21.9174709;25.91129249;22.26270997;19.57430094;15.96089113;15.6682863;58.8097318;18.83770797;62.98675103;61.7092564;46.87679781;50.3051493;44.09046897;40.90123401;26.59869114;28.67915782;54.098939;10.73383041;16.43713603;25.48216926;13.03680142;62.73862521;14.71714844;29.41991204;4.976744835;25.89337772;16.97560337;29.32626515;26.47615074;18.44093172;39.72576356;28.37668633;28.70784369;18.11623966;17.29704266;52.84207264;29.93301694;28.45474569;40.87170557;20.37607274;21.63692054;23.41885666;15.08741786;23.61295786;73.79538336;110.7077099;21.17110066;17.76133711;13.95741639;12.59589795;63.88111508;27.95211881;26.32227412;11.98574107;27.74333307;36.7255817;29.67237967;64.35948571;97.28951177;86.89219239;142.0525668;205.8332466;45.62786666;88.9532542
chr9:131675024..131675057,+;0.127862562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.100267582;0.349533691;0.824636462;0;4.18474826;0;0;1.510478132;2.220666574;0.420859532;3.470580313;0.735326161;1.12924452;2.620598829;0;9.161236461;0.244853306;0.384619726;0.050452476;0.117160716;0.555597626;0.203686229;1.303798395;0;0;0.254393495;0.340296549;0.330655326;0.450347166;0;2.021991922;0;0;0;0.492103636;0;0;0;0.491953754;0.343135621;4.435906497;2.592476464;0;1.117768346;0;1.988224872;2.061311199;0;0;0.069844981;0.122230476;0;0;0;0;0.265938117;0.485530218;0;0;0.26707354;0;0;0;0;0.244931638;13.67462133;0;0;0;0;0.090421675;0.044607247;2.25539258;0.122912779;0;0.065267052;0.117473416;0.201839288;0;0;0;0.292912782;0.038736793;0;2.25698189;0;1.474568049;2.837839172;1.763487916;0.090315479;2.300618653;0.472342624;0;0.087789509;1.522297689;0;0.224060431;1.558762195;0.028408876;7.649856281;0.186424321;0.61467165;0;0.171257775;0.105459808;0;0.261649547;0.059957486;0.736181383;0.487633739;0;0.20586636;0.04549997;0;0.221146325;0.24423984;0.346487145;0;0;0.261380998;0.154058543;1.59111159;9.741871709;3.763697595;0.09083919;0;0;0;6.407843842;0.379177489;3.991664575;0;0.618172269;0.803130476;0;4.597106122;7.228942051;14.05065239;8.995413204;13.16375415;18.25114666;9.49501028
chr9:131684564..131684591,+;26.43087844;5.284807908;0;4.136785645;0.049557136;0;0.069886215;0.095004248;0.101899186;0.240347664;2.442730412;5.996825162;0.179590248;0.036922316;0.157815935;0;0.579150949;0.866221364;4.244374089;9.190851449;5.69398044;15.42055647;23.43592165;0.590463315;7.197819612;1.319352379;0.344783031;0;0;0;0.806720051;0;0;5.574487133;3.030291614;4.660232823;5.507609365;24.88771311;10.35413114;8.073864435;14.74421505;21.11697749;11.28570242;7.623030384;8.393981554;12.54861967;14.54110244;3.275573648;6.063962748;7.07875573;10.11891329;34.24709151;3.995906712;16.93162226;46.22707706;0.773801955;5.90344505;3.259788396;11.81524918;29.81347934;2.874669647;4.39253609;1.133460492;20.02540589;0.127794226;0.657250479;21.18466927;5.992769314;1.374822082;3.547210999;10.48297928;4.250533914;47.176284;4.872498962;9.083767565;41.64931608;28.15780984;5.074397267;0.90490201;5.117913851;0.208051795;0.239624855;4.535672316;2.037527595;0.308676827;2.063682411;5.260224421;0;14.4354921;7.149943373;20.86238136;4.646616774;15.46528338;9.12281264;6.660217675;26.93336374;2.891947319;3.782486115;10.38926465;2.853921671;3.75226717;15.56447045;0.661603229;6.358766853;14.22291175;9.698526539;2.103665658;7.274490812;14.26472218;18.13434331;0.321028482;3.127759971;10.16864672;4.595848196;11.80199283;17.06908608;10.33448588;9.192299864;26.55293091;3.022033668;44.79070351;3.679949199;4.592508078;25.69229953;7.712687838;11.74987116;1.713486617;13.37546452;0.539313593;2.676262677;15.56879296;4.67328002;1.285958584;12.88214302;4.982357907;9.13042837;4.364811105;8.868768326;18.19773717;6.418487686;7.184459155;12.06230022;9.59596011;7.879409989;2.617015572;12.73148707;24.49673698;13.19587792;10.82244647;11.9238579;5.523671872;11.61593214;0.772977696;8.27479102;4.518088782;6.655572183;19.11525306;29.91762306;18.25114666;13.99264673
chr9:131709966..131710000,+;18.68332416;18.49682768;9.596285742;12.72751137;14.15497878;9.303879272;8.097396139;8.468000638;16.24244449;38.05076725;21.02267282;20.81793854;17.51881309;14.777403;18.37251486;18.37712698;17.96566663;16.07631063;12.90919993;10.93016285;21.86222397;24.94666664;23.43410062;17.01306433;13.08356182;26.61901776;31.4644433;20.17123787;11.93155312;15.15862586;32.17115981;29.86270693;2.196340291;23.40459695;15.20735021;19.27302841;15.70942662;17.50964561;26.54096732;13.78601153;25.6978949;16.63292284;35.83785543;19.81134244;22.68643663;13.36715939;26.39198407;14.71461149;15.96687233;25.59944352;14.66562288;9.593407465;25.55924049;24.26985743;11.79083192;32.27242749;23.6137802;24.70576468;17.43217023;26.57288376;28.03892577;19.94569251;21.18956592;13.55316086;23.36848043;16.52084282;10.08195662;21.75137493;27.56607695;14.207028;13.94818256;16.3272451;22.10915362;9.733158876;29.31508309;14.22945858;20.69360047;18.69514782;16.80532305;14.96132878;18.58623636;12.1921653;16.84644709;12.95232231;18.63283082;15.0191626;24.19160701;0.525946017;8.845975319;11.30620855;24.80931837;25.67327322;19.72258048;14.84172802;21.34148832;20.53745964;7.380319246;11.75946593;16.32598731;21.88344372;16.60343899;16.50564606;15.9614841;16.61754146;19.79018507;24.15344006;24.54602886;25.98696748;26.58289594;22.54396221;15.48137129;16.02191727;17.24750022;5.10989287;23.54841296;23.11096356;18.31845671;12.85718198;12.85241177;20.10692072;4.976744835;14.31427979;18.09089899;24.47719114;17.7802216;16.52827063;21.74078768;20.29655386;9.514549213;41.17327195;10.56272057;35.56323847;15.78895599;17.406852;27.59079796;19.2516547;14.11411095;8.315930034;6.833225791;35.58947814;20.09595155;14.98978815;9.823201046;6.532507179;3.489354096;12.20503629;20.28586067;25.49221739;10.83600905;7.607925079;26.44628103;29.35142446;11.93359628;17.46900327;28.31335637;21.44573259;23.98776854;25.13080337;9.125573331;18.74015187
chr9:131790550..131790634,-;17.63795806;13.50562021;28.78885723;16.65753927;9.023243491;10.98793799;10.98512089;11.96769583;23.18795839;26.11786799;19.44149521;15.21895364;22.90373511;19.65320962;23.6353234;22.41105557;22.91422526;26.83894958;13.27571853;35.80830734;23.51937271;36.62522312;34.81998708;21.18953188;26.2697278;18.35945843;17.47521787;18.44833469;23.91918036;17.14657284;14.41796749;23.26729035;18.2406007;31.01745102;18.97060028;13.28293352;16.36923782;16.23857807;13.77513021;16.18186355;25.85194776;20.9542304;18.08737316;16.90815656;15.65364128;12.85563228;14.89201041;16.50394942;17.21892958;18.0700179;22.1068556;11.45087918;12.31214766;17.1308291;13.29108363;30.23768941;8.609190698;11.49504329;23.47789596;12.77720543;13.25681534;14.28798517;13.83860427;10.95552368;22.66112118;20.63839887;12.76787068;19.06728104;10.5438928;11.50536504;14.32989688;18.77098621;30.17744688;15.6930884;13.67167881;16.48846643;13.4057318;15.2231918;12.41008471;17.75163865;8.966086007;12.23772035;14.57820773;21.90946383;21.42998589;7.969709603;19.68314748;31.95633684;16.05007054;23.01650129;18.60698878;16.31260644;13.03254217;28.65301918;12.13210689;40.05030792;13.52228904;11.11140579;20.7785293;13.9757778;11.04746668;14.39614387;18.01029709;13.83000538;41.3194299;54.32766236;27.36993016;39.25508047;48.7949278;23.570824;24.20735487;19.3851307;13.10315824;11.82662504;19.42524408;25.20679713;11.65155576;18.16354356;11.75846792;17.74925841;22.39535176;15.55588591;14.76185329;21.77944431;21.78991359;11.32808576;18.71397859;24.0135606;16.97280875;5.764258073;10.02304962;21.38430064;19.60967204;18.51079722;20.59639497;20.50644817;15.11532136;19.92047976;21.24457916;29.6913511;31.30072989;21.94050685;10.41994006;5.963327887;11.34040081;10.82628951;61.1448612;32.92150248;80.84373357;19.45807156;20.68344267;18.86106714;14.59048125;18.38842449;36.44591617;29.95007482;34.48241728;90.94957409;18.25114666;16.24146495
