"FF ontology id","Name","Sample category"
"11843-124H7","serous adenocarcinoma cell line:SK-OV-3-R after co-culture with SOC-57-02-G, biol_rep1","cell lines"
"11860-125A6","CD14+ monocytes - treated with BCG, donor1","primary cells"
"11861-125A7","CD14+ monocytes - treated with IFN + N-hexane, donor1","primary cells"
"11862-125A8","CD14+ monocytes - treated with Trehalose dimycolate (TDM), donor1","primary cells"
"11863-125A9","CD14+ monocytes - mock treated, donor1","primary cells"
"11864-125B1","CD14+ monocytes - treated with Group A streptococci, donor1","primary cells"
"11865-125B2","CD14+ monocytes - treated with lipopolysaccharide, donor1","primary cells"
"11866-125B3","CD14+ monocytes - treated with Salmonella, donor1","primary cells"
"11867-125B4","CD14+ monocytes - treated with Cryptococcus, donor1","primary cells"
"11868-125B5","CD14+ monocytes - treated with Candida, donor1","primary cells"
"11869-125B6","CD14+ monocytes - treated with B-glucan, donor1","primary cells"
"11870-125B7","CD14+ monocytes - treated with BCG, donor2","primary cells"
"11871-125B8","CD14+ monocytes - treated with IFN + N-hexane, donor2","primary cells"
"11872-125B9","CD14+ monocytes - treated with Trehalose dimycolate (TDM), donor2","primary cells"
"11873-125C1","CD14+ monocytes - mock treated, donor2","primary cells"
"11874-125C2","CD14+ monocytes - treated with Group A streptococci, donor2","primary cells"
"11875-125C3","CD14+ monocytes - treated with lipopolysaccharide, donor2","primary cells"
"11876-125C4","CD14+ monocytes - treated with Salmonella, donor2","primary cells"
"11877-125C5","CD14+ monocytes - treated with Cryptococcus, donor2","primary cells"
"11878-125C6","CD14+ monocytes - treated with Candida, donor2","primary cells"
"11879-125C7","CD14+ monocytes - treated with B-glucan, donor2","primary cells"
"11880-125C8","CD14+ monocytes - treated with BCG, donor3","primary cells"
"11881-125C9","CD14+ monocytes - treated with IFN + N-hexane, donor3","primary cells"
"11882-125D1","CD14+ monocytes - treated with Trehalose dimycolate (TDM), donor3","primary cells"
"11883-125D2","CD14+ monocytes - mock treated, donor3","primary cells"
"11884-125D3","CD14+ monocytes - treated with Group A streptococci, donor3","primary cells"
"11885-125D4","CD14+ monocytes - treated with lipopolysaccharide, donor3","primary cells"
"11886-125D5","CD14+ monocytes - treated with Salmonella, donor3","primary cells"
"11887-125D6","CD14+ monocytes - treated with Cryptococcus, donor3","primary cells"
"11888-125D7","CD14+ monocytes - treated with Candida, donor3","primary cells"
"11889-125D8","CD14+ monocytes - treated with B-glucan, donor3","primary cells"
"11890-125D9","Hep-2 cells treated with Streptococci strain 5448, biol_rep1","cell lines"
"11891-125E1","Hep-2 cells treated with Streptococci strain 5448, biol_rep2","cell lines"
"11892-125E2","Hep-2 cells treated with Streptococci strain 5448, biol_rep3","cell lines"
"11894-125E4","Hep-2 cells treated with Streptococci strain JRS4, biol_rep1","cell lines"
"11895-125E5","Hep-2 cells treated with Streptococci strain JRS4, biol_rep2","cell lines"
"11896-125E6","Hep-2 cells treated with Streptococci strain JRS4, biol_rep3","cell lines"
"11898-125E8","Hep-2 cells mock treated, biol_rep1","cell lines"
"11899-125E9","Hep-2 cells mock treated, biol_rep2","cell lines"
"11900-125F1","Hep-2 cells mock treated, biol_rep3","cell lines"
"11901-125F2","migratory langerhans cells, donor1","primary cells"
"11902-125F3","migratory langerhans cells, donor2","primary cells"
"11903-125F4","migratory langerhans cells, donor3","primary cells"
"11904-125F5","immature langerhans cells, donor1","primary cells"
"11905-125F6","immature langerhans cells, donor2","primary cells"
"11906-125F7","CD4+CD25-CD45RA+ naive conventional T cells, donor3","primary cells"
"11907-125F8","CD4+CD25+CD45RA+ naive regulatory T cells, donor3","primary cells"
"11908-125F9","CD4+CD25+CD45RA- memory regulatory T cells, donor3","primary cells"
"11909-125G1","CD4+CD25-CD45RA- memory conventional T cells, donor3","primary cells"
"11910-125G2","CD14+CD16- Monocytes, donor3","primary cells"
"11911-125G3","CD14-CD16+ Monocytes, donor3","primary cells"
"11912-125G4","CD14+CD16+ Monocytes, donor3","primary cells"
"11913-125G5","CD4+CD25-CD45RA+ naive conventional T cells expanded, donor2","primary cells"
"11914-125G6","CD4+CD25-CD45RA- memory conventional T cells expanded, donor2","primary cells"
"11915-125G7","CD4+CD25+CD45RA+ naive regulatory T cells expanded, donor2","primary cells"
"11916-125G8","CD4+CD25+CD45RA- memory regulatory T cells expanded, donor2","primary cells"
"11917-125G9","CD4+CD25-CD45RA+ naive conventional T cells expanded, donor3","primary cells"
"11918-125H1","CD4+CD25-CD45RA- memory conventional T cells expanded, donor3","primary cells"
"11919-125H2","CD4+CD25+CD45RA+ naive regulatory T cells expanded, donor3","primary cells"
"11920-125H3","CD4+CD25+CD45RA- memory regulatory T cells expanded, donor3","primary cells"
"11921-125H4","Fibroblast - Gingival, donor6 (aggressive periodontitis)","primary cells"
"11922-125H5","Fibroblast - Gingival, donor6 (control)","primary cells"
"11923-125H6","Fibroblast - Gingival, donor7 (aggressive periodontitis)","primary cells"
"11924-125H7","Fibroblast - Gingival, donor7 (control)","primary cells"
"11925-125H8","Fibroblast - Gingival, donor8 (chronic periodontitis)","primary cells"
"11926-125H9","Fibroblast - Gingival, donor8 (control)","primary cells"
"11927-125I1","Fibroblast - Gingival, donor9 (control)","primary cells"
"11928-125I2","Fibroblast - Gingival, donor10 (periodontitis)","primary cells"
"11929-125I3","Mallassez-derived cells, donor2","primary cells"
"11930-125I4","Mallassez-derived cells, donor3","primary cells"
"11931-125I5","CD34 cells differentiated to erythrocyte lineage, biol_ rep1","primary cells"
"11932-125I6","CD34 cells differentiated to erythrocyte lineage, biol_ rep2","primary cells"
"11933-125I7","Olfactory epithelial cells, donor1","primary cells"
"11934-125I8","Olfactory epithelial cells, donor2","primary cells"
"11935-125I9","Olfactory epithelial cells, donor3","primary cells"
"11936-126A1","Olfactory epithelial cells, donor4","primary cells"
"11937-126A2","gamma delta positive T cells, donor1","primary cells"
"11938-126A3","gamma delta positive T cells, donor2","primary cells"
"11939-126A4","Mast cell, expanded, donor5","primary cells"
"11940-126A5","Mast cell, expanded and stimulated, donor5","primary cells"
"11941-126A6","Mast cell, expanded, donor8","primary cells"
"11942-126A7","Mast cell, expanded and stimulated, donor8","primary cells"
"11960-126C7","Smooth muscle cells - airway, asthmatic, donor1","primary cells"
"11961-126C8","Smooth muscle cells - airway, asthmatic, donor2","primary cells"
"11962-126C9","Smooth muscle cells - airway, asthmatic, donor3","primary cells"
"11963-126D1","Smooth muscle cells - airway, asthmatic, donor4","primary cells"
"11964-126D2","Smooth muscle cells - airway, asthmatic, donor5","primary cells"
"11965-126D3","Smooth muscle cells - airway, asthmatic, donor6","primary cells"
"11966-126D4","Smooth muscle cells - airway, control, donor1","primary cells"
"11967-126D5","Smooth muscle cells - airway, control, donor2","primary cells"
"11968-126D6","Smooth muscle cells - airway, control, donor3","primary cells"
"11969-126D7","Smooth muscle cells - airway, control, donor4","primary cells"
"12130-128D6","common myeloid progenitor CMP, donor1","primary cells"
"12131-128D7","granulocyte macrophage progenitor, donor1","primary cells"
"12132-128D8","promyelocytes/myelocytes PMC, donor1","primary cells"
"12133-128D9","neutrophil PMN, donor1","primary cells"
"12134-128E1","common myeloid progenitor CMP, donor2","primary cells"
"12135-128E2","granulocyte macrophage progenitor, donor2","primary cells"
"12136-128E3","promyelocytes/myelocytes PMC, donor2","primary cells"
"12137-128E4","neutrophil PMN, donor2","primary cells"
"12139-128E6","granulocyte macrophage progenitor, donor3","primary cells"
"12140-128E7","promyelocytes/myelocytes PMC, donor3","primary cells"
"12141-128E8","neutrophil PMN, donor3","primary cells"
"12142-128E9","Mallassez-derived cells, donor1 (MZH3)","primary cells"
"12148-128F6","CD8+ T Cells (pluriselect), donor090325, donation1","primary cells"
"12151-128F9","CD19+ B Cells (pluriselect), donor090325, donation1","primary cells"
"12156-128G5","Mesothelial Cells, donor2","primary cells"
"12171-128I2","CD8+ T Cells (pluriselect), donor090325, donation2","primary cells"
"12174-128I5","CD19+ B Cells (pluriselect), donor090325, donation2","primary cells"
"12176-128I7","Whole blood (ribopure), donor090325, donation1","primary cells"
"12177-128I8","Whole blood (ribopure), donor090325, donation2","primary cells"
"12179-129A1","Whole blood (ribopure), donor090309, donation1","primary cells"
"12180-129A2","Whole blood (ribopure), donor090309, donation2","primary cells"
"12181-129A3","Whole blood (ribopure), donor090309, donation3","primary cells"
"12182-129A4","Whole blood (ribopure), donor090612, donation1","primary cells"
"12183-129A5","Whole blood (ribopure), donor090612, donation2","primary cells"
"12184-129A6","Whole blood (ribopure), donor090612, donation3","primary cells"
"12186-129A8","CD8+ T Cells (pluriselect), donor090309, donation1","primary cells"
"12189-129B2","CD19+ B Cells (pluriselect), donor090309, donation1","primary cells"
"12191-129B4","CD8+ T Cells (pluriselect), donor090309, donation2","primary cells"
"12194-129B7","CD19+ B Cells (pluriselect), donor090309, donation2","primary cells"
"12196-129B9","CD8+ T Cells (pluriselect), donor090309, donation3","primary cells"
"12199-129C3","CD19+ B Cells (pluriselect), donor090309, donation3","primary cells"
"12201-129C5","CD8+ T Cells (pluriselect), donor090612, donation1","primary cells"
"12204-129C8","CD19+ B Cells (pluriselect), donor090612, donation1","primary cells"
"12206-129D1","CD8+ T Cells (pluriselect), donor090612, donation2","primary cells"
"12209-129D4","CD19+ B Cells (pluriselect), donor090612, donation2","primary cells"
"12211-129D6","CD8+ T Cells (pluriselect), donor090612, donation3","primary cells"
"12214-129D9","CD19+ B Cells (pluriselect), donor090612, donation3","primary cells"
"12223-129E9","CD133+ stem cells - cord blood derived, pool1","primary cells"
"12224-129F1","CD133+ stem cells - adult bone marrow derived, pool1","primary cells"
"12225-129F2","CD34+ stem cells - adult bone marrow derived, donor1","primary cells"
"12226-129F3","nasal epithelial cells, donor1","primary cells"
"12227-129F4","nasal epithelial cells, donor2","primary cells"
"12231-129F8","mature adipocyte, donor1","primary cells"
"12232-129F9","mature adipocyte, donor2","primary cells"
"12233-129G1","mature adipocyte, donor3","primary cells"
"12234-129G2","mature adipocyte, donor4","primary cells"
"12235-129G3","amniotic membrane cells, donor1","primary cells"
"12236-129G4","amniotic membrane cells, donor2","primary cells"
"12237-129G5","amniotic membrane cells, donor3","primary cells"
"12238-129G6","chorionic membrane cells, donor1","primary cells"
"12239-129G7","chorionic membrane cells, donor2","primary cells"
"12240-129G8","chorionic membrane cells, donor3","primary cells"
"12241-129G9","Basophils, donor1","primary cells"
"12242-129H1","Basophils, donor2","primary cells"
"12243-129H2","Basophils, donor3","primary cells"
"12244-129H3","Eosinophils, donor1","primary cells"
"12245-129H4","Eosinophils, donor2","primary cells"
"12246-129H5","Eosinophils, donor3","primary cells"
"12260-130A1","Lymphatic Endothelial cells response to VEGFC","time courses"
"12261-130A2","Lymphatic Endothelial cells response to VEGFC","time courses"
"12262-130A3","Lymphatic Endothelial cells response to VEGFC","time courses"
"12263-130A4","Lymphatic Endothelial cells response to VEGFC","time courses"
"12264-130A5","Lymphatic Endothelial cells response to VEGFC","time courses"
"12265-130A6","Lymphatic Endothelial cells response to VEGFC","time courses"
"12266-130A7","Lymphatic Endothelial cells response to VEGFC","time courses"
"12267-130A8","Lymphatic Endothelial cells response to VEGFC","time courses"
"12268-130A9","Lymphatic Endothelial cells response to VEGFC","time courses"
"12269-130B1","Lymphatic Endothelial cells response to VEGFC","time courses"
"12270-130B2","Lymphatic Endothelial cells response to VEGFC","time courses"
"12271-130B3","Lymphatic Endothelial cells response to VEGFC","time courses"
"12272-130B4","Lymphatic Endothelial cells response to VEGFC","time courses"
"12273-130B5","Lymphatic Endothelial cells response to VEGFC","time courses"
"12274-130B6","Lymphatic Endothelial cells response to VEGFC","time courses"
"12275-130B7","Lymphatic Endothelial cells response to VEGFC","time courses"
"12382-131E6","Lymphatic Endothelial cells response to VEGFC","time courses"
"12383-131E7","Lymphatic Endothelial cells response to VEGFC","time courses"
"12384-131E8","Lymphatic Endothelial cells response to VEGFC","time courses"
"12385-131E9","Lymphatic Endothelial cells response to VEGFC","time courses"
"12386-131F1","Lymphatic Endothelial cells response to VEGFC","time courses"
"12387-131F2","Lymphatic Endothelial cells response to VEGFC","time courses"
"12388-131F3","Lymphatic Endothelial cells response to VEGFC","time courses"
"12389-131F4","Lymphatic Endothelial cells response to VEGFC","time courses"
"12390-131F5","Lymphatic Endothelial cells response to VEGFC","time courses"
"12391-131F6","Lymphatic Endothelial cells response to VEGFC","time courses"
"12392-131F7","Lymphatic Endothelial cells response to VEGFC","time courses"
"12393-131F8","Lymphatic Endothelial cells response to VEGFC","time courses"
"12394-131F9","Lymphatic Endothelial cells response to VEGFC","time courses"
"12395-131G1","Lymphatic Endothelial cells response to VEGFC","time courses"
"12396-131G2","Lymphatic Endothelial cells response to VEGFC","time courses"
"12397-131G3","Lymphatic Endothelial cells response to VEGFC","time courses"
"12504-133A2","Lymphatic Endothelial cells response to VEGFC","time courses"
"12505-133A3","Lymphatic Endothelial cells response to VEGFC","time courses"
"12506-133A4","Lymphatic Endothelial cells response to VEGFC","time courses"
"12507-133A5","Lymphatic Endothelial cells response to VEGFC","time courses"
"12508-133A6","Lymphatic Endothelial cells response to VEGFC","time courses"
"12509-133A7","Lymphatic Endothelial cells response to VEGFC","time courses"
"12510-133A8","Lymphatic Endothelial cells response to VEGFC","time courses"
"12511-133A9","Lymphatic Endothelial cells response to VEGFC","time courses"
"12512-133B1","Lymphatic Endothelial cells response to VEGFC","time courses"
"12513-133B2","Lymphatic Endothelial cells response to VEGFC","time courses"
"12514-133B3","Lymphatic Endothelial cells response to VEGFC","time courses"
"12515-133B4","Lymphatic Endothelial cells response to VEGFC","time courses"
"12516-133B5","Lymphatic Endothelial cells response to VEGFC","time courses"
"12517-133B6","Lymphatic Endothelial cells response to VEGFC","time courses"
"12518-133B7","Lymphatic Endothelial cells response to VEGFC","time courses"
"12519-133B8","Lymphatic Endothelial cells response to VEGFC","time courses"
"12626-134E7","H9 Embryonic Stem cells, biol_rep1 (H9ES-1)","time courses"
"12627-134E8","H9 Embryoid body cells, melanocytic induction","time courses"
"12628-134E9","H9 Embryoid body cells, melanocytic induction","time courses"
"12629-134F1","H9 Embryoid body cells, melanocytic induction","time courses"
"12630-134F2","H9 Embryoid body cells, melanocytic induction","time courses"
"12631-134F3","H9 Embryoid body cells, melanocytic induction","time courses"
"12632-134F4","H9 Embryoid body cells, melanocytic induction","time courses"
"12633-134F5","H9 Embryoid body cells, melanocytic induction","time courses"
"12634-134F6","H9 Embryoid body cells, melanocytic induction","time courses"
"12635-134F7","H9 Embryoid body cells, melanocytic induction","time courses"
"12636-134F8","H9 Embryoid body cells, melanocytic induction","time courses"
"12637-134F9","H9 Embryoid body cells, melanocytic induction","time courses"
"12638-134G1","H9 Embryoid body cells, melanocytic induction","time courses"
"12639-134G2","H9 Embryoid body cells, melanocytic induction","time courses"
"12640-134G3","H9 Embryoid body cells, melanocytic induction","time courses"
"12641-134G4","Melanocyte, donor1 (MC+1)","time courses"
"12642-134G5","Aortic smooth muscle cell response to FGF2","time courses"
"12643-134G6","Aortic smooth muscle cell response to FGF2","time courses"
"12644-134G7","Aortic smooth muscle cell response to FGF2","time courses"
"12645-134G8","Aortic smooth muscle cell response to FGF2","time courses"
"12646-134G9","Aortic smooth muscle cell response to FGF2","time courses"
"12647-134H1","Aortic smooth muscle cell response to FGF2","time courses"
"12648-134H2","Aortic smooth muscle cell response to FGF2","time courses"
"12649-134H3","Aortic smooth muscle cell response to FGF2, 04hr, biol_rep1 (LK22)","time courses"
"12650-134H4","Aortic smooth muscle cell response to FGF2","time courses"
"12651-134H5","Aortic smooth muscle cell response to FGF2","time courses"
"12652-134H6","Aortic smooth muscle cell response to IL1b","time courses"
"12653-134H7","Aortic smooth muscle cell response to IL1b","time courses"
"12654-134H8","Aortic smooth muscle cell response to IL1b","time courses"
"12655-134H9","Aortic smooth muscle cell response to IL1b","time courses"
"12656-134I1","Aortic smooth muscle cell response to IL1b","time courses"
"12657-134I2","Aortic smooth muscle cell response to IL1b, 02hr, biol_rep1 (LK46)","time courses"
"12658-134I3","Aortic smooth muscle cell response to IL1b","time courses"
"12659-134I4","Aortic smooth muscle cell response to IL1b","time courses"
"12660-134I5","Aortic smooth muscle cell response to IL1b","time courses"
"12661-134I6","Aortic smooth muscle cell response to IL1b","time courses"
"12662-134I7","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12663-134I8","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12664-134I9","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12665-135A1","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12666-135A2","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12667-135A3","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12668-135A4","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12669-135A5","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12670-135A6","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12671-135A7","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12672-135A8","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12673-135A9","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12674-135B1","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12675-135B2","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12676-135B3","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12677-135B4","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12678-135B5","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12679-135B6","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12697-135D6","Saos-2 osteosarcoma cell line, untreated control, day28, biol_rep1 (B1 T17)","time courses"
"12698-135D7","Monocyte-derived macrophages response to LPS","time courses"
"12699-135D8","Monocyte-derived macrophages response to LPS, 00hr15min, donor1 (t2 Subject1)","time courses"
"12700-135D9","Monocyte-derived macrophages response to LPS, 00hr30min, donor1 (t3 Subject1)","time courses"
"12701-135E1","Monocyte-derived macrophages response to LPS, 00hr45min, donor1 (t4 Subject1)","time courses"
"12702-135E2","Monocyte-derived macrophages response to LPS, 01hr00min, donor1 (t5 Subject1)","time courses"
"12703-135E3","Monocyte-derived macrophages response to LPS, 01hr20min, donor1 (t6 Subject1)","time courses"
"12704-135E4","Monocyte-derived macrophages response to LPS, 01hr40min, donor1 (t7 Subject1)","time courses"
"12705-135E5","Monocyte-derived macrophages response to LPS, 02hr00min, donor1 (t8 Subject1)","time courses"
"12706-135E6","Monocyte-derived macrophages response to LPS","time courses"
"12707-135E7","Monocyte-derived macrophages response to LPS","time courses"
"12708-135E8","Monocyte-derived macrophages response to LPS, 03hr30min, donor1 (t11 Subject1)","time courses"
"12709-135E9","Monocyte-derived macrophages response to LPS, 04hr, donor1 (t12 Subject1)","time courses"
"12710-135F1","Monocyte-derived macrophages response to LPS","time courses"
"12711-135F2","Monocyte-derived macrophages response to LPS, 06hr, donor1 (t14 Subject1)","time courses"
"12712-135F3","Monocyte-derived macrophages response to LPS, 07hr, donor1 (t15 Subject1)","time courses"
"12713-135F4","Monocyte-derived macrophages response to LPS","time courses"
"12714-135F5","Monocyte-derived macrophages response to LPS, 10hr, donor1 (t17 Subject1)","time courses"
"12715-135F6","Monocyte-derived macrophages response to LPS","time courses"
"12716-135F7","Monocyte-derived macrophages response to LPS","time courses"
"12717-135F8","Monocyte-derived macrophages response to LPS, 16hr, donor1 (t20 Subject1)","time courses"
"12718-135F9","Monocyte-derived macrophages response to LPS","time courses"
"12719-135G1","Monocyte-derived macrophages response to LPS","time courses"
"12720-135G2","Monocyte-derived macrophages response to LPS","time courses"
"12721-135G3","Monocyte-derived macrophages response to LPS","time courses"
"12722-135G4","Monocyte-derived macrophages response to LPS","time courses"
"12723-135G5","Monocyte-derived macrophages response to LPS","time courses"
"12724-135G6","H9 Embryonic Stem cells, biol_rep2 (H9ES-2)","time courses"
"12725-135G7","H9 Embryoid body cells, melanocytic induction","time courses"
"12726-135G8","H9 Embryoid body cells, melanocytic induction","time courses"
"12727-135G9","H9 Embryoid body cells, melanocytic induction","time courses"
"12728-135H1","H9 Embryoid body cells, melanocytic induction","time courses"
"12729-135H2","H9 Embryoid body cells, melanocytic induction","time courses"
"12730-135H3","H9 Embryoid body cells, melanocytic induction","time courses"
"12731-135H4","H9 Embryoid body cells, melanocytic induction","time courses"
"12732-135H5","H9 Embryoid body cells, melanocytic induction","time courses"
"12733-135H6","H9 Embryoid body cells, melanocytic induction","time courses"
"12734-135H7","H9 Embryoid body cells, melanocytic induction","time courses"
"12735-135H8","H9 Embryoid body cells, melanocytic induction","time courses"
"12736-135H9","H9 Embryoid body cells, melanocytic induction","time courses"
"12737-135I1","H9 Embryoid body cells, melanocytic induction","time courses"
"12738-135I2","H9 Embryoid body cells, melanocytic induction","time courses"
"12739-135I3","Melanocyte, donor2 (MC+2)","time courses"
"12740-135I4","Aortic smooth muscle cell response to FGF2","time courses"
"12741-135I5","Aortic smooth muscle cell response to FGF2","time courses"
"12742-135I6","Aortic smooth muscle cell response to FGF2","time courses"
"12743-135I7","Aortic smooth muscle cell response to FGF2","time courses"
"12744-135I8","Aortic smooth muscle cell response to FGF2, 01hr, biol_rep2 (LK14)","time courses"
"12745-135I9","Aortic smooth muscle cell response to FGF2","time courses"
"12746-136A1","Aortic smooth muscle cell response to FGF2","time courses"
"12747-136A2","Aortic smooth muscle cell response to FGF2, 04hr, biol_rep2 (LK23)","time courses"
"12748-136A3","Aortic smooth muscle cell response to FGF2","time courses"
"12749-136A4","Aortic smooth muscle cell response to FGF2","time courses"
"12750-136A5","Aortic smooth muscle cell response to IL1b","time courses"
"12751-136A6","Aortic smooth muscle cell response to IL1b","time courses"
"12752-136A7","Aortic smooth muscle cell response to IL1b","time courses"
"12753-136A8","Aortic smooth muscle cell response to IL1b","time courses"
"12754-136A9","Aortic smooth muscle cell response to IL1b","time courses"
"12755-136B1","Aortic smooth muscle cell response to IL1b","time courses"
"12756-136B2","Aortic smooth muscle cell response to IL1b","time courses"
"12757-136B3","Aortic smooth muscle cell response to IL1b","time courses"
"12758-136B4","Aortic smooth muscle cell response to IL1b","time courses"
"12759-136B5","Aortic smooth muscle cell response to IL1b","time courses"
"12760-136B6","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12761-136B7","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12762-136B8","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12763-136B9","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12764-136C1","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12765-136C2","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12766-136C3","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12767-136C4","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12768-136C5","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12769-136C6","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12770-136C7","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12771-136C8","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12772-136C9","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12773-136D1","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12774-136D2","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12775-136D3","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12776-136D4","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12777-136D5","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12795-136F5","Saos-2 osteosarcoma cell line, untreated control, day28, biol_rep2 (B2 T17)","time courses"
"12796-136F6","Monocyte-derived macrophages response to LPS","time courses"
"12797-136F7","Monocyte-derived macrophages response to LPS","time courses"
"12798-136F8","Monocyte-derived macrophages response to LPS","time courses"
"12799-136F9","Monocyte-derived macrophages response to LPS","time courses"
"12800-136G1","Monocyte-derived macrophages response to LPS","time courses"
"12801-136G2","Monocyte-derived macrophages response to LPS","time courses"
"12802-136G3","Monocyte-derived macrophages response to LPS, 01hr40min, donor2 (t7 Subject2)","time courses"
"12803-136G4","Monocyte-derived macrophages response to LPS","time courses"
"12804-136G5","Monocyte-derived macrophages response to LPS","time courses"
"12805-136G6","Monocyte-derived macrophages response to LPS","time courses"
"12806-136G7","Monocyte-derived macrophages response to LPS","time courses"
"12807-136G8","Monocyte-derived macrophages response to LPS","time courses"
"12808-136G9","Monocyte-derived macrophages response to LPS","time courses"
"12809-136H1","Monocyte-derived macrophages response to LPS, 06hr, donor2 (t14 Subject2)","time courses"
"12810-136H2","Monocyte-derived macrophages response to LPS, 07hr, donor2 (t15 Subject2)","time courses"
"12811-136H3","Monocyte-derived macrophages response to LPS","time courses"
"12812-136H4","Monocyte-derived macrophages response to LPS","time courses"
"12813-136H5","Monocyte-derived macrophages response to LPS","time courses"
"12814-136H6","Monocyte-derived macrophages response to LPS","time courses"
"12815-136H7","Monocyte-derived macrophages response to LPS","time courses"
"12816-136H8","Monocyte-derived macrophages response to LPS","time courses"
"12817-136H9","Monocyte-derived macrophages response to LPS","time courses"
"12818-136I1","Monocyte-derived macrophages response to LPS","time courses"
"12819-136I2","Monocyte-derived macrophages response to LPS","time courses"
"12820-136I3","Monocyte-derived macrophages response to LPS","time courses"
"12821-136I4","Monocyte-derived macrophages response to LPS","time courses"
"12822-136I5","H9 Embryonic Stem cells, biol_rep3 (H9ES-3)","time courses"
"12823-136I6","H9 Embryoid body cells, melanocytic induction","time courses"
"12824-136I7","H9 Embryoid body cells, melanocytic induction","time courses"
"12825-136I8","H9 Embryoid body cells, melanocytic induction","time courses"
"12826-136I9","H9 Embryoid body cells, melanocytic induction","time courses"
"12827-137A1","H9 Embryoid body cells, melanocytic induction","time courses"
"12828-137A2","H9 Embryoid body cells, melanocytic induction","time courses"
"12829-137A3","H9 Embryoid body cells, melanocytic induction","time courses"
"12830-137A4","H9 Embryoid body cells, melanocytic induction","time courses"
"12831-137A5","H9 Embryoid body cells, melanocytic induction","time courses"
"12832-137A6","H9 Embryoid body cells, melanocytic induction","time courses"
"12833-137A7","H9 Embryoid body cells, melanocytic induction","time courses"
"12834-137A8","H9 Embryoid body cells, melanocytic induction","time courses"
"12835-137A9","H9 Embryoid body cells, melanocytic induction","time courses"
"12836-137B1","H9 Embryoid body cells, melanocytic induction","time courses"
"12837-137B2","Melanocyte, donor3 (MC+3)","time courses"
"12838-137B3","Aortic smooth muscle cell response to FGF2, 00hr00min, biol_rep3 (LK3)","time courses"
"12839-137B4","Aortic smooth muscle cell response to FGF2","time courses"
"12840-137B5","Aortic smooth muscle cell response to FGF2","time courses"
"12841-137B6","Aortic smooth muscle cell response to FGF2","time courses"
"12842-137B7","Aortic smooth muscle cell response to FGF2","time courses"
"12843-137B8","Aortic smooth muscle cell response to FGF2","time courses"
"12844-137B9","Aortic smooth muscle cell response to FGF2","time courses"
"12845-137C1","Aortic smooth muscle cell response to FGF2, 04hr, biol_rep3 (LK24)","time courses"
"12846-137C2","Aortic smooth muscle cell response to FGF2","time courses"
